run_id,gradient_strength_T_m,pulse_duration_s,detected_y_mm,temperature_k,system_status
29354,0.8248,2.0,1.9760680592118693,2.0009436789195103,OK
36613,0.3731,1.0,0.8468256597836685,1.95642357096929,OK
93179,0.5267,2.0,-1.1179139081965876,1.9995073576048539,OK
87743,0.3758,3.0,3.838660294325611,2.046172260461697,OK
76205,0.8228,1.0,-0.8928850027560628,2.0813923141048045,OK
54722,0.1385,4.0,-0.21011876452650236,1.9488477214911473,OK
90930,0.8373,3.0,,2.059902634438104,OK
62230,0.1493,5.0,-7.179065861334519,1.935449177323409,OK
59001,0.2423,3.0,0.28930153038487827,2.008494743441254,OK
73784,0.3337,5.0,-1.5151021933155946,1.8913723542525505,OK
16510,0.8942,2.0,-4.226374109910518,2.042626952916823,OK
41729,0.5252,3.0,-7.750018032498366,1.932050745999673,OK
49320,0.4247,5.0,12.4106977095719,1.9810916213212448,OK
43063,0.1687,1.0,-0.14303310928320395,1.971904569084718,OK
12584,0.6346,1.0,-0.29510463923265684,1.976072432119816,OK
16036,0.009,5.0,-0.5921913927500311,2.1094023285350745,OK
60744,0.5429,4.0,10.368632398919761,2.061906727228154,OK
20480,0.3223,2.0,,2.0517604182854554,OK
77916,0.8687,2.0,0.8090939909811339,2.031537420962483,OK
97984,0.6239,5.0,2.106763200249654,1.9266509951423942,OK
49290,0.4134,4.0,11.674692466059083,2.0404979932399483,OK
81060,0.3046,3.0,4.282955892932066,2.018238986718362,OK
29402,0.6721,3.0,-12.338009092649084,1.97595214378471,OK
57775,0.3772,4.0,0.06647391992219881,1.99048310350209,OK
50964,0.6207,4.0,8.098706629158649,2.012994099245347,OK
19260,0.6378,3.0,1.7682882079603888,1.9408528313238813,OK
65949,0.8083,1.0,0.9190906762798684,1.9479655584663982,OK
37735,0.7906,1.0,1.7326341056314158,1.9928555761987186,OK
81048,0.8213,4.0,16.20036730820476,1.9609976564284626,OK
90674,0.1449,5.0,0.8271912585208935,1.9268451382784997,OK
74566,0.3609,3.0,-6.226269051243182,2.0277121951461337,OK
11877,0.2589,1.0,-1.5514831748497646,1.9476343454877263,OK
38385,0.2632,2.0,1.4266007582112552,2.0144484901553104,OK
78641,0.1904,5.0,-2.459717281509439,2.080867319020208,OK
28043,0.8915,2.0,-5.27691063924277,1.9492565560649042,OK
88515,0.7123,1.0,0.3798778598206879,1.997901180286505,OK
31065,0.8649,5.0,28.40622523767347,1.9664672861443364,OK
46489,0.6777,5.0,-0.1734997006540971,1.9544577561944292,OK
62988,0.8761,5.0,-21.478157550465724,2.0589993727105957,OK
66021,0.1612,2.0,-0.8162458225960013,2.0037617128797036,OK
68797,0.6736,3.0,6.687881951885793,1.9392829877977986,OK
64947,0.8507,4.0,14.554842199800287,1.9700777237829517,OK
46162,0.3754,3.0,1.1276895664384492,1.9523289219536337,OK
98547,0.0287,1.0,-0.6579876241688197,2.0539445223089463,OK
29551,0.4163,2.0,-3.2052019368602243,1.9785771768786997,OK
21067,0.1663,5.0,4.806103324379608,1.9673294004031847,OK
95437,0.155,1.0,1.030254228337903,1.9995605027818808,OK
60343,0.7453,3.0,13.490906910533043,2.0371105430639687,OK
77691,0.3306,5.0,-8.999299993301351,1.9395628668372946,OK
44917,0.3603,2.0,0.5549886756444704,2.064387255005543,OK
71806,0.5973,4.0,-25.312987891130575,2.0397053096028106,OK
90826,0.0411,1.0,-1.4983344046618032,2.0032367121401986,OK
32232,0.7011,5.0,-22.12656187659388,1.9580908361000953,OK
47420,0.9084,5.0,-3.9009153863893147,1.9939776109391203,OK
25218,0.0014,5.0,2.4400612323289868,1.9679140071568755,ERROR_SYNC
53622,0.1408,4.0,-3.499928864048236,2.026909337691072,OK
45345,0.1525,4.0,-0.194322937458984,2.1408141872604864,OK
77625,0.6086,4.0,-0.05631554532110632,2.0371935655234807,OK
87298,0.8438,2.0,4.180493908507631,2.024892288482015,OK
95996,0.4056,1.0,,1.9511443611224673,OK
18613,0.3028,5.0,46.69295824925433,1.9827501469623383,OK
48254,0.8508,3.0,7.177903580206061,1.9883113885679697,OK
26326,0.5299,1.0,,1.9943107450979687,OK
86150,0.8118,3.0,,2.071628497323591,OK
18844,0.5181,4.0,-11.768991910086514,1.9874955758549544,OK
12466,0.2601,4.0,-5.322578469156471,2.0051116526810766,OK
19766,0.0129,3.0,-2.298146365603366,2.027010926233832,OK
45536,0.6863,5.0,18.012009448593396,2.0182384445239547,OK
59380,0.5833,2.0,5.542823029926578,2.0089521986125694,OK
13137,0.5587,3.0,-2.43312053088213,1.9480553499469289,OK
72576,0.9229,5.0,-46.7229467674624,2.012039741467272,OK
85322,0.8045,2.0,-1.8040431423490995,1.9584958180054093,OK
40518,0.0681,4.0,-1.4826863582990248,1.9988139492357262,OK
88801,0.8102,5.0,4.63839075969851,2.0304171685841896,OK
48097,0.2773,4.0,,2.09651096564631,OK
17130,0.8664,1.0,0.09136668368552336,1.983320096003112,OK
24838,0.4442,5.0,14.64882372673186,2.0079931858176057,OK
91576,0.8477,1.0,-0.28583935500495244,2.014182092743032,OK
66977,0.2169,2.0,0.8884869190613951,2.0498006904271953,OK
66379,0.7132,4.0,-10.681208730058293,2.016054659816035,OK
30520,0.5195,5.0,16.378521417805747,2.003595118385652,OK
27280,0.2378,3.0,2.261234160522803,1.9956676157498532,OK
46967,0.6291,2.0,-3.2649593054292443,2.0868322225699765,OK
76631,0.8412,4.0,-0.47687595603152677,2.0111941828542537,OK
65305,0.1948,2.0,-1.15757067709366,2.013948903423196,OK
32821,0.6348,1.0,-0.6737407273410303,1.9835592561989221,OK
81651,0.0304,2.0,-0.081523838985847,1.9993572434974667,OK
46890,0.8331,3.0,,2.033581167937816,OK
80984,0.0425,4.0,33.66925876790581,2.034668405592509,OK
95344,0.0807,4.0,,2.01368260200539,OK
42798,0.8327,2.0,10.623854433329106,2.030523934146563,OK
92525,0.4625,3.0,1.924404101280461,2.1000402327925727,OK
69791,0.5486,5.0,12.204661066461762,1.9342281574488844,OK
50409,0.2705,2.0,-0.07175540933580796,2.0822115003834707,OK
44149,0.7907,5.0,-3.268394008502186,1.9903097592299308,OK
24351,0.2004,3.0,-3.315196801231465,2.0401969848079835,OK
17666,0.4463,1.0,1.0834725816594273,1.9116291327330095,OK
29850,0.8182,4.0,-14.582311712650423,2.020929393136943,OK
21554,0.7362,2.0,,1.9357057235306407,OK
95636,0.1067,3.0,-0.4762656155805649,1.856575538550307,OK
43996,0.2913,4.0,-2.128537286230319,1.9980525160241087,OK
61519,0.2207,2.0,-0.6830031533753159,1.962769807996044,OK
31044,0.846,2.0,1.9919534200231301,1.9787986475406973,OK
98764,0.4686,1.0,-0.2852278322665517,2.0568073221675167,OK
68332,0.9578,5.0,-46.014425078529335,2.082134944740022,OK
66430,0.5239,5.0,11.465690078572788,2.026988477903533,OK
10135,0.952,4.0,-17.057086426116097,2.0385386513132446,OK
36698,0.7158,5.0,5.549507079357681,2.001655441347582,OK
15567,0.0968,1.0,-1.4660417431627724,2.0049920320409185,OK
17638,0.2233,4.0,4.972157881597421,2.0843047358450364,OK
15241,0.1876,1.0,0.18598279218657404,2.1360328645450646,OK
67281,0.5771,4.0,-21.58159708424296,2.058131104271925,OK
40386,0.3598,2.0,1.5696923543870172,2.0065784720122717,OK
39727,0.2045,1.0,-1.0374954329553634,2.022882064609749,OK
32928,0.8736,1.0,0.6134183887426039,1.9573291320886985,OK
99152,0.2128,2.0,3.0270198697838064,1.8876190585145625,OK
14595,0.3462,4.0,6.567503732853285,2.1105957447878128,OK
22023,0.0898,5.0,-5.295746566539028,2.021207346330398,OK
19619,0.3722,5.0,-0.42056854300934954,2.0131704780511352,OK
19660,0.0552,3.0,0.6233850816512838,2.047005751061346,OK
80850,0.8945,4.0,1.2370079199384068,1.9388662531407324,OK
72455,0.337,2.0,-1.410843070074358,1.9806334636005456,OK
55668,0.1632,3.0,-1.6384315182449354,2.000375289070061,OK
58494,0.3407,5.0,-31.921059304108432,1.927056221616652,OK
59039,0.39,2.0,,1.9478313729420416,OK
49536,0.6315,1.0,0.8912891382375641,2.039406863595772,OK
98490,0.6428,3.0,-2.849180571814358,1.9513161178164249,OK
